1909-10-31,98.97
1909-09-30,99.55
1909-08-31,97.9
1909-07-31,96.17
1909-06-30,92.28
1909-05-31,92.18
1909-04-30,88.29
1909-03-31,86.12
1909-02-28,81.34
1909-01-31,84.62
1908-12-31,86.15
1908-11-30,87.3
1908-10-31,82.92
1908-09-30,79.93
1908-08-31,84.66
1908-07-31,80.34
1908-06-30,72.59
1908-05-31,72.76
1908-04-30,69.55
1908-03-31,67.51
1908-02-29,61.07
1908-01-31,62.7
1907-12-31,58.75
1907-11-30,57.51
1907-10-31,57.7
1907-09-30,67.72
1907-08-31,72.28
1907-07-31,78.87
1907-06-30,80.0
1907-05-31,78.1
1907-04-30,84.3
1907-03-31,80.15
1907-02-28,90.54
1907-01-31,91.7
1906-12-31,94.35
1906-11-30,95.12
1906-10-31,92.91
1906-09-30,94.98
1906-08-31,94.01
1906-07-31,92.41
1906-06-30,87.29
1906-05-31,93.75
1906-04-30,90.53
1906-03-31,96.6
1906-02-28,93.94
1906-01-31,100.69
1905-12-31,96.56
1905-11-30,89.89
1905-10-31,83.77
1905-09-30,81.39
1905-08-31,80.63
1905-07-31,81.7
1905-06-30,76.87
1905-05-31,74.32
1905-04-30,77.87
1905-03-31,80.02
1905-02-28,75.15
1905-01-31,71.33
1904-12-31,70.05
1904-11-30,72.02
1904-10-31,63.03
1904-09-30,57.59
1904-08-31,54.57
1904-07-31,52.12
1904-06-30,49.25
1904-05-31,48.18
1904-04-30,48.9
1904-03-31,49.12
1904-02-29,47.53
1904-01-31,49.11
1903-12-31,49.11
1903-11-30,44.33
1903-10-31,44.82
1903-09-30,45.8
1903-08-31,53.19
1903-07-31,50.76
1903-06-30,59.08
1903-05-31,60.27
1903-04-30,63.78
1903-03-31,63.64
1903-02-28,66.16
1903-01-31,64.96
1902-12-31,64.29
1902-11-30,62.14
1902-10-31,66.05
1902-09-30,66.15
1902-08-31,66.28
1902-07-31,65.82
1902-06-30,64.31
1902-05-31,66.42
1902-04-30,67.01
1902-03-31,67.19
1902-02-28,64.81
1902-01-31,64.95
1901-12-31,64.56
1901-11-30,65.68
1901-10-31,64.45
1901-09-30,66.66
1901-08-31,73.47
1901-07-31,71.63
1901-06-30,76.47
1901-05-31,75.77
1901-04-30,75.8
1901-03-31,69.43
1901-02-28,67.0
1901-01-31,66.81
1900-12-31,70.71
1900-11-30,66.59
1900-10-31,59.04
1900-09-30,54.14
1900-08-31,57.81
1900-07-31,56.8
1900-06-30,54.83
1900-05-31,59.1
1900-04-30,61.33
1900-03-31,65.39
1900-02-28,63.96
1900-01-31,66.13
1899-12-31,65.73
1899-11-30,75.55
1899-10-31,74.97
1899-09-30,72.87
1899-08-31,75.66
1899-07-31,73.73
1899-06-30,70.38
1899-05-31,67.51
1899-04-30,77.1
1899-03-31,74.33
1899-02-28,66.78
1899-01-31,64.35
1898-12-31,60.52
1898-11-30,57.2
1898-10-31,55.43
1898-09-30,53.44
1898-08-31,60.35
1898-07-31,54.02
1898-06-30,52.62
1898-05-31,52.74
1898-04-30,45.75
1898-03-31,45.42
1898-02-28,46.17
1898-01-31,50.01
1897-12-31,49.41
1897-11-30,47.46
1897-10-31,48.81
1897-09-30,50.98
1897-08-31,54.81
1897-07-31,47.95
1897-06-30,44.1
1897-05-31,39.64
1897-04-30,38.96
1897-03-31,39.47
1897-02-28,41.29
1897-01-31,42.06
1896-12-31,40.45
1896-11-30,41.0
1896-10-31,39.4
1896-09-30,36.05
1896-08-31,31.97
1896-07-31,32.02
1896-06-30,36.15
1896-05-31,40.63
